cu_pct,fe_pct,s_pct,sio2_pct,cao_pct,al2o3_pct,as_pct,matte_weight,slag_weight
2.223554456696047,17.809100364069064,29.84211763296774,38.810504801887774,1.3398011149845437,9.253038328538358,0.7218833008564771,171.95356528688455,275.5495794722456
1.2982362672500252,16.079740046382376,30.624260060374265,36.299480247424846,11.394541983368917,4.093937314741798,0.20980408045778307,173.42797692665513,272.8662420098931
2.293877419803349,20.766112145268362,26.56372762027578,28.108422593162565,13.359276864289301,8.194414076767332,0.7141692804333066,170.65899350260216,279.4677123859755
0.22506549461429007,12.972505035460845,26.841822637237644,41.97629886317613,14.387008764498562,3.2300466004516273,0.36725260456089814,170.31185208769872,287.67782044683156
0.5219620076497166,21.363692153654792,17.15823347481735,43.89466628320363,7.178793584110725,9.116014568281999,0.7666379282817896,169.8571889852352,278.7155297834044
2.9691849220761095,21.653951919843475,20.993502517591686,49.37814846893155,2.5574089737783487,2.438821444590454,0.008981753188365334,172.09158407496233,281.70758676166173
2.3778851455260894,28.39585552354438,23.804457928171058,41.086516737583906,2.324645923515851,1.2696594449152578,0.7409792967434433,180.11213636866796,265.4816860297443
2.5496839180991744,24.95731884299107,26.216622139666278,40.4433286650186,5.013873956205535,0.3389081280375447,0.48026434998180995,178.9769866817735,273.5534805784064
3.7461985097840302,21.356295032314414,16.66971316117822,41.37980274974683,6.407280536676507,9.630279231128922,0.8104307791710834,169.6066783627109,283.50070875551506
1.7893737183933465,36.78112271848578,19.83787769632242,28.944898028993663,1.890416687809478,10.109884226752857,0.6464269232424532,174.90422798774728,271.93140218116605
0.6138998688570357,27.115156355789974,23.973155719399045,35.619498275069034,5.125433544426373,7.142823702070988,0.41003253438754816,166.409797319804,268.9119570126723
2.6370832262483264,25.71060988839964,25.09098457708397,25.532174632130747,13.267672158626212,7.107211118322548,0.6542643991885448,169.54721166569533,273.97488780536224
0.4389947119931346,32.44691518580885,24.746233111642038,30.15538522632589,5.3083550221438225,6.699649264014006,0.2044674780722637,169.27211754368514,273.0206349101803
2.3005035369990776,19.614357697039033,27.022521099033767,39.48041221772303,10.256210872074169,0.8884955952042395,0.4374989819266722,173.0988341420362,284.0337269808083
1.3802233137908984,16.83871670152357,16.439763058194522,49.15484625238912,3.3426596527569137,12.084756365493382,0.7590346558515947,158.50451978918977,286.95885734600046
0.16371608864734458,28.747107358659253,21.736923152012764,42.84993520181901,1.222909653561589,4.795835217584219,0.48357332771581085,175.27150881998705,271.00284308424784
1.8802230007135923,19.578663030070555,23.34354199792307,45.46398143204705,8.403101944630192,0.2758468421606618,1.054641752454904,170.81605416357596,278.39255114710056
1.9605765701014464,13.982023462201797,30.793385943269694,32.66700948531312,11.362672868664049,8.351348128737902,0.8829835417119721,176.24698539812178,275.39894637490175
0.8786729584483197,12.303210645618853,27.324796684136015,35.6309373735805,14.2475429965371,9.25181966922509,0.3630196724541242,172.40706452513885,283.42772929192415
1.965806710129187,18.64984947829596,41.2006648665976,30.76162682607305,0.8309672319145346,5.366977112271904,1.224107774717763,180.74787898505272,277.1743694228542
2.641769126156904,27.43760853263524,22.615932385728943,29.02164593380744,11.40096126995315,6.514208080455215,0.3678746712630985,175.92930138658133,283.1032649229728
1.0315075024803004,34.421610792234986,19.19459713143998,28.368267254363644,14.933171850015729,1.8361096867194924,0.2147357827458535,181.33471999310353,269.65816148195495
1.0162658453593467,25.96525108756188,34.85564690896034,35.594085501199956,2.1937063369202257,0.14163842140686939,0.23340589859137026,179.4902054339966,273.363370040455
0.46674119774937123,20.72273808766702,28.166848093847353,38.542259159598906,3.0853935490450843,8.27942279283523,0.7365971192570433,166.28055119513297,276.408208675027
0.4940044156396085,30.736268127333794,21.465414248077867,31.249998552150576,7.8896281340216134,7.135929757036136,1.0287567657404106,173.20473144693185,271.7072869339568
0.22186929568615527,27.208159846926453,33.32616128429228,29.88071320748167,2.7139802458419866,5.40340719783189,1.2457089219395325,188.14970883780222,266.11476749700034
2.9428578120241737,23.405507718674908,35.83124540989506,24.842033544583533,1.9805297009786809,10.033888290058691,0.9639375237849552,169.20377915043258,268.3991184985206
1.9111380909771127,28.145509284310954,25.80258620631809,33.31305623684487,5.7750057706639994,4.38192835809601,0.6707760527889612,167.0097605045949,266.0436487064144
0.8944147871022036,16.09512054062655,31.298663587789083,48.610165735142125,1.7251424845191385,0.7271125006174842,0.6493803642034158,174.07685899966526,285.4690836792005
1.2854736314222197,16.554095282547358,42.453067813659686,32.09401759889962,5.490164034011585,1.9747178363177005,0.1484638031418456,177.24181370013568,269.4551359448475
0.7014099627409485,12.800429729343708,28.658025365885912,46.74996761383977,6.8288807940751015,3.6777697744551747,0.5835167596593954,168.96895480472935,276.64626556924554
0.32279904539013393,19.461190172436936,22.728983760987376,39.23891582981017,12.234291868912646,5.943493127919285,0.07032619454346349,162.88553931387904,286.7438478297788
0.226519481191183,25.749347562025346,11.274793044377878,40.93900226078335,12.234373180108554,8.8512649945417,0.7246994769720055,166.94384417904277,283.8370303813255
2.571069313146719,13.831418945676806,25.50449946275134,38.61000961689696,14.01946062621528,5.043849685217436,0.4196923500954606,169.27104517119085,282.352722548679
0.6565579593573105,25.41052978600972,26.533993814916784,35.0505311844343,7.162455386053413,4.760426746277393,0.425505122951092,173.67435801859412,269.9462492213014
0.8864576989965973,26.731094341473014,30.357896422821174,31.758798800115095,4.543641333225396,4.93932414515638,0.7827872582123356,179.26986779147776,276.2334953516492
